,Type,Address,District,City,Price (€),Area (sqm.),Year built,Form of ownership
2542,"Omakotitalo | 3mh, oh, th, k, vh, khh, ph, s, wc, at",Sopukantie 19,Kuusankoski,Kouvola,134 000,114,1987,Omistusasunto
2543,Kerrostalo | 3h + k,Pitkänlahdenkatu 18,Vöyrinkaupunki,Vaasa,144 000,"71,5",1981,Omistusasunto
2544,"Omakotitalo | 6h, k, takkah, saunaos, kph, khh, at",Kannistontie 49b,Kannisto,Vantaa,727 000,181,2013,Omistusasunto
2545,Rivitalo | 5H + K + S + ALAKERTA + AUT,Suntionkatu 14,Karhula,Kotka,135 000,"97,5",1962,Omistusasunto
2546,Omakotitalo | 4h + k + s + rt + psh + ph + wc + ask.h + varastot + autotalli,Hovinpellontie 12,Hovinpelto,Lappeenranta,98 000,86,1965,Omistusasunto
2547,Kerrostalo | 2h + pk (YJ:n mukainen),Saariseläntie 2,Mellunmäki,Helsinki,168 000,50,1971,Omistusasunto
2548,Omakotitalo | 3h + k,Särkäntie 246,Kuivalahti,Eurajoki,64 000,92,1987,Omistusasunto
2549,Omakotitalo | 2h + k + kph + kuisti,Räätälinkuja 5,Malmi,Parainen,275 000,63,2022,Omistusasunto
2550,Kerrostalo | 4h + K,Ilomäentie 11 B 44,Laajasalo,Helsinki,0,"79,5",-,Omistusasunto
2551,"Omakotitalo | 6-7h, k, s",Pastellintie 11,Roukko,Valkeakoski,0,180,1950,Omistusasunto
2552,Omakotitalo | k + oh + 3mh + pukuh + wc + kph + s + tekn + var,Marjetantie 14,Pirkkiö,Tornio,95 000,118,1973,Omistusasunto
2553,Kerrostalo | 3h + k + halli,Väinämöisenkatu 9,Töölö,Helsinki,765 000,"82,5",1934,Omistusasunto
2554,Kerrostalo | 2h + k + kph + p,Isokaari 40 B 14,Lauttasaari,Helsinki,335 000,"51,3",1956,Omistusasunto
2555,"Omakotitalo | 5h, k, khh, kph, s",Naavatie 1,Rantakylä,Mikkeli,169 000,134,1988,Omistusasunto
2556,Kerrostalo | 3-4h + k + s + var,Piispanportti 7 A10,Olari,Espoo,536 900,91,2023,Omistusasunto
2557,Kerrostalo | 3h + k,Piispanportti 7 A8,Olari,Espoo,375 000,60,2023,Omistusasunto
2558,"Kerrostalo | 2h + k + s + var - 67,0 m²",Piispanportti 9 B62,Matinkylä,Espoo,489 485,67,2021,Omistusasunto
2559,Kerrostalo | 1h + kt + Ransk.,Piispanportti 9 B56,Matinkylä,Espoo,260 785,34,2021,Omistusasunto
2560,Kerrostalo | 3h + k + s + lasitettu parveke (yj.muk.3h + k + s),Pasilan puistotie 4,Pasila,Helsinki,378 000,"77,5",1983,Omistusasunto
2561,Omakotitalo | 5h + k + kph,Venetie 3,Plassi,Kalajoki,89 000,130,1953,Omistusasunto
2562,Kerrostalo | 1h + k + ma + wc,Paavo Cajanderin katu 7,Asemanseutu,Hämeenlinna,99 000,46,1951,Omistusasunto
2563,Kerrostalo | Kerrostalo kolmio Raahen keskusta,Ajajankatu 1-3,,Raahe,76 500,73,1981,Omistusasunto
2564,Kerrostalo | 3h + k,Nervanderinkatu 7,,Uusikaupunki,96 000,103,1946,Omistusasunto
2565,"Omakotitalo | 5 h, k, 2 x kh, s, wc, 2 x vh, aula, lasikuisti, autotalli, 2 x varasto / tekninen tila",Kesantopolku 3 b A,Suutarila,Helsinki,680 000,153,2004,Omistusasunto
2566,Kerrostalo | 2h + avok + kph + las.parv,Agronominkatu 10 E 90,Latokartano,Helsinki,265 000,50,2015,Omistusasunto
2567,"Omakotitalo | 5h, k, ulkorakennus",Jänönkuja 5,Petsamo,Riihimäki,69 000,69,1956,Omistusasunto
2568,"Omakotitalo | 3h, k, oh, kph, s, askartelh, takkah, varastohuone",Ruskealankatu 9 B,Niinivaara,Joensuu,145 000,"96,5",1977,Omistusasunto
2569,"Omakotitalo | 4h, k, khh, s + ak, var",Laajalahdentie 36,Laajalahti,Laukaa,269 000,120,2017,Omistusasunto
2570,"Omakotitalo | 4h, k, khh, s + ak, var",Luhtavillankatu 5,Vihtavuori,Laukaa,259 000,104,2018,Omistusasunto
2571,Paritalo | 2H + K + S,Niittykuja 2 F 11,Saarenkylä,Rovaniemi,"17 565,83",57,2000,Asumisoikeusasunto
2572,Rivitalo | 4h + k + s,Eteläinen Rauhalantie 21,Rauhala,Loviisa,109 000,"85,5",1974,Omistusasunto
2573,"Omakotitalo | 5h, k, rt, khh, kph, wc, s",Metsäkeijuntie 3,Nastola,Lahti,200 000,"124,5",1992,Omistusasunto
2574,Kerrostalo | 2H + KK + S,Siipikuja 6 A 16,Kaakkuri,Oulu,"15 895,71","45,5",2003,Asumisoikeusasunto
2575,"Omakotitalo | 4h, k, oh, s, 2wc, var, autotalli / varasto",Ruskareitti 22,Lahdentaus,Kuusamo,199 000,"145,5",2007,Omistusasunto
2576,"Kerrostalo | 2h, k, kph, parveke",Vallikallionkuja 4,Vallikallio,Espoo,210 000,55,1984,Omistusasunto
2577,"Kerrostalo | 3h, k, kph, s, wc, lasit.p",Suvantokatu 1,Keskusta,Tampere,509 000,"78,5",1982,Omistusasunto
2578,"Paritalo | 2h, kk, s, kph / wc, vh",Metsäkuja 5,Hakala,Hyvinkää,132 000,48,1989,Omistusasunto
2579,"Rivitalo | 3h, k, s",Kaarikalliontie 2,Tuomikylä,Ilmajoki,132 000,"83,1",2018,Omistusasunto
2580,Omakotitalo | 4 h + k + kph / wc,Pakarintie 26,,Pietarsaari,77 000,106,1968,Omistusasunto
2581,"Rivitalo | 4h, k, kph / wc, s, wc, eteinen, parvi, varasto",Jukolantie 2,Villähde,Lahti,155 000,88,1988,Omistusasunto
2582,"Omakotitalo | 4h, k, kph, khh, s",Iinalantie 25,Visulahti,Mikkeli,214 000,108,2006,Omistusasunto
2583,"Kerrostalo | 2h, kk",Maaherrankatu 27,Keskusta,Mikkeli,100 000,45,1962,Omistusasunto
2584,"Omakotitalo | 4h, k, s, tkh, ask.huone",Länsitie 25,Purola,Kajaani,128 000,124,1962,Omistusasunto
2585,"Kerrostalo | 2h, k",Vesitorninkatu 8,Lehmuskylä,Mikkeli,85 000,54,1958,Omistusasunto
2586,"Kerrostalo | 3h, k",Nuijamiestenkatu 27,Nuijamies,Mikkeli,89 500,64,1955,Omistusasunto
2587,"Omakotitalo | 5h, k, khh, s, ak, var",Valtelankaari 2,Lehmo,Kontiolahti,299 000,"111,5",2023,Omistusasunto
2588,Kerrostalo | 1h + k + kph + vh,Kalevanpuisto 61 B,Käppärä,Pori,59 500,41,1966,Omistusasunto
2589,Rivitalo | 2h + k + s,Nelssonintie 2 a,Hyllykallio,Seinäjoki,125 000,50,2005,Omistusasunto
2590,"Rivitalo | 2h, k, s",Kuovitie 4 D,Kuivasjärvi,Oulu,114 000,59,1981,Omistusasunto
2591,"Rivitalo | 2h, k, kph, s",Sääksmäentie 2,Nenäinniemi,Jyväskylä,169 000,51,2019,Omistusasunto
2592,Omakotitalo | 4,Pulkkilansaarentie 96,,Tervo,196 000,120,2008,Omistusasunto
2593,"Omakotitalo | 2mh, tupak, kph, s",Pappi-Karhuntie 84,,Muhos,196 000,76,1999,Omistusasunto
2594,"Kerrostalo | 2h, k",Yrjönkatu 3,Keskusta,Jyväskylä,184 000,52,2019,Omistusasunto
2595,"Rivitalo | 3h, k, s",Pähkinätie 15,Tapaninvainio,Helsinki,319 000,82,1976,Omistusasunto
2596,"Omakotitalo | 4-5h, k, 2kph, s, khh, 3wc, kellaritilat, käyttöullakko, autotalli",Koukkutie 32,Ahjo,Kerava,417 000,102,1965,Omistusasunto
2597,"Omakotitalo | 6h, k, yläaula, kph / wc, s, 2 erill.wc",Rautsuontie 21,Saukonoja,Lieto,394 000,160,2018,Omistusasunto
2598,Kerrostalo | 1h + tk + kph,Pitkänsillankatu 20 C A,Keskusta,Kokkola,65 000,36,1943,Omistusasunto
2599,Kerrostalo | 1h + tk + kph,Pitkänsillankatu 20 C A,Keskusta,Kokkola,56 000,31,1943,Omistusasunto
2600,Rivitalo | 4h + k + s,Kuljuntie 32,Kulju,Lempäälä,264 000,80,2019,Omistusasunto
2601,"Kerrostalo | 2h, kt, s",Tienristi 1 A,Ristonmaa,Jyväskylä,176 500,48,2022,Omistusasunto
2602,Omakotitalo | 2mh + k + rh + oh + s + kph + 2xwc + autotalli,Nuuttilantie 6,Kankaantausta,Hämeenlinna,300 000,149,1915,Omistusasunto
2603,Kerrostalo | 1h + kk,Hallituskatu 17,Keskusta,Hämeenlinna,85 000,33,1962,Omistusasunto
2604,Omakotitalo | Tpk + 2h + ph + s + wc + khh / vh,Ahmovaarantie 727,Ahmovaara,Juuka,30 000,74,1980,Omistusasunto
2605,"Kerrostalo | 3h, kt, s",Seppäläntie 8 A,Seppälä,Jyväskylä,199 000,"58,5",2022,Omistusasunto
2606,"Kerrostalo | 3h, kt, s",Seppäläntie 8 A,Seppälä,Jyväskylä,174 500,"58,5",2022,Omistusasunto
2607,Kerrostalo | 2h + kt,Suuruspääntie 11 B,Suuruspää,Jyväskylä,239 900,"54,5",2022,Omistusasunto
2608,Rivitalo | 4h + kt + s,Kiviniementie 10 A,Haukkala,Jyväskylä,293 000,"89,5",2023,Omistusasunto
2609,"Kerrostalo | 3h, kt, s",Ilmarisenkatu 16 D,Keskusta,Jyväskylä,245 100,"64,5",2022,Omistusasunto
2610,"Kerrostalo | 2h, kt",Ilmarisenkatu 16 D,Keskusta,Jyväskylä,151 700,41,2022,Omistusasunto
2611,"Rivitalo | RT 1h, kk, kph, alkovi",Kunnaantie 18 G,Maarinkunnas,Vantaa,134 000,"34,5",1989,Omistusasunto
2612,Kerrostalo | 2h + kt,Keljonkatu 28 A,Mattilanpelto,Jyväskylä,164 500,48,2022,Omistusasunto
2613,Kerrostalo | 2h + k + s,Kipparintie 4 A,,Laukaa,179 000,"48,5",2022,Omistusasunto
2614,Omakotitalo | 6h + k + ph + khh + s + takkah + 4 wc + askarteluhuone,Inarintie 19,Mertala,Savonlinna,289 000,246,1991,Omistusasunto
2615,"Kerrostalo | 3h, k, kh, parv.",Salpausselänkatu 45,Keskusta,Kouvola,82 000,68,1957,Omistusasunto
2616,"Kerrostalo | 3h, kt, s",Tienristi 1 A,Ristonmaa,Jyväskylä,221 300,61,2022,Omistusasunto
2617,Kerrostalo | 1H + KT,Astreankatu 23 A 04,Hangonsilta,Hyvinkää,"20 590,71","34,5",2020,Asumisoikeusasunto
2618,Kerrostalo | 1h + kk,Vuokkopolku 1 F,,Heinola,11 000,35,1979,Omistusasunto
2619,Kerrostalo | 1h + alk + parvi,Pellonreuna 11 B,Tikka,Jyväskylä,139 944,35,2022,Omistusasunto
2620,Kerrostalo | 1h + parvi,Pellonreuna 11 B,Tikka,Jyväskylä,120 643,"27,5",2022,Omistusasunto
2621,"Omakotitalo | 3h + k + aula + wc + ph + s + terassi. Autotalli, varasto, pihasauna, palju ja kota. Venevaja rannassa",Rantatie 142,,Säkylä,145 000,96,1937,Omistusasunto
2622,Omakotitalo | 2h + k + kph / wc + s + kuisti + autotalli,Piiloistentie 138,Piiloinen,Vehmaa,85 000,66,1909,Omistusasunto
2623,Omakotitalo | 4h + k,Takkukankaantie 4,Inkeroinen,Kouvola,29 000,65,1948,Omistusasunto
2624,"Omakotitalo | 6h, k, s, khh, erill.wc",Jääkärimarssi 11,Hiukkavaara,Oulu,468 000,"156,5",2022,Omistusasunto
2625,Kerrostalo | 1h + tpk + kph + s + p,Suuruspääntie 12,Suuruspää,Jyväskylä,115 000,"40,5",1994,Omistusasunto
2626,Kerrostalo | 2h + k,Tupalantie 17,Keskusta,Järvenpää,79 000,55,1961,Omistusasunto
2627,Rivitalo | 3h + kk + s,Metsätie 10,Keskusta,Enonkoski,43 000,76,1984,Omistusasunto
2628,"Kerrostalo | 4h, k, kh, s, p",Rautatienkatu 11,Keskusta,Lahti,249 000,"83,5",1963,Omistusasunto
2629,Omakotitalo | 2mh + oh + k + rh + takkah. + kph + s + wc + at + var.,Tallmonkatu 16,Kaanaa,Raisio,239 800,125,1987,Omistusasunto
2630,"Omakotitalo | 4h, k, s, tkh",Sulkumiehentie 14,Vääksy,Asikkala,145 000,98,-,Omistusasunto
2631,"Rivitalo | 4h, k, wc, kph, s",Raparperikuja 2,Oulunsalo,Oulu,188 000,103,2001,Omistusasunto
2632,Kerrostalo | 1h + k + kph,Hernesaarenkatu 15,Eira,Helsinki,347 000,37,1912,Omistusasunto
2633,"Kerrostalo | 5h, k, 2kph, lasit.p.",Rautatienkatu 11,Keskusta,Lahti,199 000,113,1963,Omistusasunto
2634,"Omakotitalo | 4h, k, sauna, 2kph, 2wc, et, kuisti, parveke, kellaritilaa",Rauhalantie 74,Rauhala,Loviisa,179 000,129,-,Omistusasunto
2635,"Rivitalo | 3h, k, ph, s lisäksi käyttöullakkotilaa",Vaskoolikatu 1,Kultavuori,Seinäjoki,168 000,71,2006,Omistusasunto
2636,"Omakotitalo | 4-5h, k, khh, s",Kumpumäentie 68,Lempyy,Suonenjoki,350 000,154,2016,Omistusasunto
2637,"Omakotitalo | 3h + k, 2x2h + k, 1x1h + k, Liiketila omalla sisäänkäynnillä. Erillinen varastorakennus.",Ounasjoentie 49,Sahanperä,Rovaniemi,169 000,210,1947,Omistusasunto
2638,"Kerrostalo | 2h, k, kph, vh, lasit. p.",Lumikintie 4,Roihuvuori,Helsinki,232 000,"50,5",1959,Omistusasunto
2639,Omakotitalo | 5h + k + ph + s + at,Säkyläntie 1333,Paattinen,Turku,104 900,105,1970,Omistusasunto
2640,Omakotitalo | Keskeneräinen hirsitalo,Ylikörköntie 239,Oikarainen,Rovaniemi,110 000,68,-,Omistusasunto
2641,Omakotitalo | 6h k ruok.tila oloh 2wc + kellari,Länsinummenkatu 3,,Pietarsaari,190 000,115,1963,Omistusasunto
2642,Kerrostalo | 3h + kt + s,Säteritilankatu 2,Tammisto,Vantaa,310 000,"76,5",2012,Omistusasunto
2643,"Kerrostalo | 2h, k, kph, lasitettu parveke",Hirsipadontie 7,Patola,Helsinki,149 000,59,1972,Omistusasunto
2644,Kerrostalo | 2h + k,Kannuskatu 3 C,Uittamo,Turku,"125 546,37",56,1974,Omistusasunto
2645,"Omakotitalo | 4h, k",Råckersinkatu 10,Karjaa,Raasepori,75 000,85,1956,Omistusasunto
2646,"Kerrostalo | 2h, k",Syrjäkatu 6 A,Raksila,Oulu,139 000,57,1965,Omistusasunto
2647,"Omakotitalo | 4h, k, s, kph, khh, pukuh, autotalli",Kolhintie 69B,Halli,Jämsä,48 000,82,1960,Omistusasunto
2648,"Kerrostalo | 2h, kk, kph, p",Latokartanontie 6-8 E,Keskusta,Orivesi,42 000,"51,5",1974,Omistusasunto
2649,"Rivitalo | 1mh, oh, k, ph, s",Ratsukatu 6 C,Kummatti,Raahe,62 000,60,1984,Omistusasunto
2650,Omakotitalo | 2mh + oh + k + ruokah + ph + s + vh + wc + pannuh + at,Minkkitie 41A,Kyläsaari,Pori,59 000,100,1967,Omistusasunto
2651,"Rivitalo | 3h, k, s, vaatehuone, erillinen wc",Lahnakuja 1 A,Kalaholma,Pori,99 000,"79,5",1986,Omistusasunto
2652,"Kerrostalo | 2h, k, s, p",Hiekkakuja 2,Pyynikki,Tampere,259 000,"65,5",1952,Omistusasunto
2653,"Omakotitalo | 5h, k, wc, vh, kph, s",Lasimestarinkatu 5a,Kaukvuori,Salo,125 000,137,1978,Omistusasunto
2654,"Omakotitalo | 4h, k, khh, kph, s, eril.wc",Luhtavillankatu 9,Vihtavuori,Laukaa,269 000,"110,2",2019,Omistusasunto
2655,"Kerrostalo | 2h, k, kph",Tiilijärventie 1 A,,Hollola,54 900,"56,5",1985,Omistusasunto
2656,"Omakotitalo | 4h, k, kph, s",Suorinteentie 63,Vintteri,Imatra,89 000,"101,5",1950,Omistusasunto
2657,"Omakotitalo | 6h, 2xk, kk, 3xwc, psh, s",Lotilantie 58,Lotila,Valkeakoski,198 000,176,1910,Omistusasunto
2658,"Rivitalo | 2h, kt, kph, sauna, var",Kaakamonkaari 14 B 3,Hervanta,Tampere,221 805,53,2023,Omistusasunto
2659,"Rivitalo | 4h, k, rt, kph, s, var, kat. terassi",Taikatie 11 c,Kaleva,Kerava,199 000,"98,5",1980,Omistusasunto
2660,"Rivitalo | 4h, k, vh, sauna, kph, ",Hattelmalantie 47,Kankaantausta,Hämeenlinna,189 000,103,1972,Omistusasunto
2661,Omakotitalo | 4h + k + aula + khh + kph + s + wc,Lintuaidantie 10,Marjala,Joensuu,249 000,167,1995,Omistusasunto
2662,Kerrostalo | 2h + kt,Virtakuja 4 A 36,Myyrmäki,Vantaa,250 020,49,2021,Omistusasunto
2663,"Omakotitalo | K, oh, 2mh, tk, s, ph, terassi, at, varasto",Eevantie 4,Sopenpelto,Kouvola,127 000,85,1977,Omistusasunto
2664,Rivitalo | 3H + K + S,Harjutie 6 H 23,Tolkkinen,Porvoo,"28 231,81",77,2002,Asumisoikeusasunto
2665,"Omakotitalo | 3h, k",Kirkkoahontie 280,Kirkkoaho,Kajaani,39 500,90,1956,Omistusasunto
2666,"Omakotitalo | Oh, 3mh, k, khh, ph, s, wc",Juontolenkki 6,Pajuluoma,Seinäjoki,268 000,"113,5",2001,Omistusasunto
2667,Omakotitalo | 3H + K + S + AT,Vierustie 340,,Lappeenranta,59 000,75,1970,Omistusasunto
2668,Omakotitalo | 4h + k + pkh + ph + s + 2wc + kellari,Hongistontie 2,Tuimala,Koski Tl,89 000,89,1959,Omistusasunto
2669,"Rivitalo | 3h, k, kh, 2vh, 2wc + saunaosasto",Käsälätie 1,Keskusta,Kuusamo,95 000,76,1966,Omistusasunto
2670,Kerrostalo | 1h + ks,Wegeliuksenkatu 7,Kilvakkala,Ikaalinen,25 000,28,1974,Omistusasunto
2671,Kerrostalo | 1h + kt,Virtakuja 4 A 8,Myyrmäki,Vantaa,158 900,26,2021,Omistusasunto
2672,Kerrostalo | 2h + k + kph + vh + las.parv,Gesterbynpolku 8 C 24,Gesterby,Kirkkonummi,87 000,"59,5",1974,Omistusasunto
2673,"Rivitalo | 2 h, k, s, erill. wc",Mansikkaviita 25,Kasperi,Seinäjoki,89 000,62,1983,Omistusasunto
2674,"Kerrostalo | 3-4h, k, s",Suvikummuntie 1,Tapiola,Espoo,748 000,100,2019,Omistusasunto
2675,"Kerrostalo | 3h, k, s, rt, kph, erill. wc, vh, lasit. p",Ratinanranta 8,Ratina,Tampere,898 000,110,2009,Omistusasunto
2676,"Kerrostalo | 2h, kk, kph, parv.",Kauppalantie 12,Haaga,Helsinki,234 000,36,1957,Omistusasunto
2677,Rivitalo | 2h + k + s,Mikkolantie 2-4,Mikkola,Tuusula,169 500,63,1985,Omistusasunto
2678,Omakotitalo | Oh + tupak + wc,Väystäjäntie 19,,Ylitornio,35 000,55,1955,Omistusasunto
2679,"Omakotitalo | 4 mh, k, oh / rh, kph, khh, wc x 2, s, at / v",Ahmatie 10,Oinila,Paimio,269 000,143,1996,Omistusasunto
2680,"Rivitalo | 1h, k, s, wc, vh, kuisti",Suvantotie 8,Käikälä,Hämeenlinna,79 000,41,1986,Omistusasunto
2681,Rivitalo | 5h + k + kph + s + 2wc + vh (yht järj 4h + k),Ylisrinne 20,Olari,Espoo,425 000,"109,5",1974,Omistusasunto
2682,Kerrostalo | 3h + k,Aleksanterinkatu 17,Keskusta,Tampere,338 000,"66,5",1961,Omistusasunto
2683,Kerrostalo | 3h + k + vh + kh + parv,Sudenpolku 12,Palokangas,Kajaani,88 000,67,1966,Omistusasunto
2684,"Kerrostalo | 1h, k",Urheilukatu 12,,Rauma,49 000,41,1945,Omistusasunto
2685,"Kerrostalo | 3h, k",Forsbyntie 21,Karjaa,Raasepori,78 000,76,1976,Omistusasunto
2686,Rivitalo | 4h + k + s,Haapaperhosentie 29 B,Honkasuo,Helsinki,449 000,107,2023,Omistusasunto
2687,Rivitalo | 4h + k + s,Haapaperhosentie 29 E,Honkasuo,Helsinki,385 000,90,2023,Omistusasunto
2688,Kerrostalo | 1h + kk + alkovi + kh,Varpushaukantie 3 B,Kaukovainio,Oulu,61 000,"27,5",1969,Omistusasunto
2689,Omakotitalo | 3MH + OH + K + VH + ET + KHH + KPH + S + WC,Tähtisentie 19,Palonpää,Ulvila,128 000,111,1993,Omistusasunto
2690,"Omakotitalo | 3-4h, k, wc, s, at, varastotiloja",Viholankatu 5,Ryydynpohja,Tampere,369 000,"98,5",1963,Omistusasunto
2691,"Rivitalo | 3h, k, ph, wc, s, et, tk",Kiulukkatie 2 As,Tupuri,Salo,149 000,"66,5",2012,Omistusasunto
2692,Kerrostalo | 3h + k + kph + s + p (yj 3h + k + sauna),Urheilutie 8,Jokiniemi,Vantaa,289 000,75,2008,Omistusasunto
2693,Kerrostalo | 2h + k,Untuvaisentie 4,Roihuvuori,Helsinki,259 000,52,1965,Omistusasunto
2694,Kerrostalo | 2h + k + kph + vh + lasp,Sepetlahdentie 2-4,Matinkylä,Espoo,219 000,59,1978,Omistusasunto
2695,Kerrostalo | 3H + KT + S,Uno Savolan katu 15 A 45,Lutakko,Jyväskylä,573 800,"87,5",2022,Omistusasunto
2696,"Omakotitalo | 4h, k, ph, s, takkahuone, wc",Hopeatie 11,Vihanti,Raahe,46 000,"138,5",1969,Omistusasunto
2697,Rivitalo | 3h + avokeittiö + s,Koivusalonkatu 6,Välimaa,Nokia,172 000,64,2010,Omistusasunto
2698,"Rivitalo | 3h, k, kph, s, terassi",Urheilutie 9,Jokiniemi,Vantaa,335 000,72,2011,Omistusasunto
2699,"Kerrostalo | 3h, k, parveke",Klaavuntie 14,Puotila,Helsinki,224 000,68,1961,Omistusasunto
2700,Luhtitalo | 3H + K + terassi,Ainonkuja 11,Hämeenkylä,Vantaa,269 000,"58,5",2019,Omistusasunto
2701,"Kerrostalo | 2h, k, kph, vh, p",Orivedenkatu 14,Hervanta,Tampere,269 000,58,1974,Omistusasunto
2702,"Omakotitalo | 3h, kk, WC, et, tk + at / liiteri / sauna + aitta + grillikota + leikkimökki + laavu.",Otavantie 270b,Pöyry,Hirvensalmi,88 000,51,-,Omistusasunto
2703,"Omakotitalo | 3mh, oh, k, takkah., s, psh, wc, vh, at, var.",Itäkatu 8,Kontiopuisto,Pieksämäki,41 000,120,1972,Omistusasunto
2704,Kerrostalo | 3h + k,Kauppapuistikko 34,Keskusta,Vaasa,208 000,82,1964,Omistusasunto
2705,Rivitalo | 2h + k + wc / kph + parveke,Reservitie 1,Märynummi,Salo,57 000,56,1968,Omistusasunto
2706,Kerrostalo | 2h + kt + s,Kangastie 7 as 20,Länsi-Tuira,Oulu,178 900,45,2023,Omistusasunto
2707,Kerrostalo | 1h + kt + alkovi,Kangastie 7 as 15,Länsi-Tuira,Oulu,127 900,"30,5",2023,Omistusasunto
2708,Kerrostalo | 2h + kt + s + vh,Kaarretie 14 A39,Tuira,Oulu,167 800,"43,5",2022,Omistusasunto
2709,Kerrostalo | 3h + kt + s + erill.wc,Kaarretie 14 A29,Tuira,Oulu,246 000,"71,5",2022,Omistusasunto
2710,"Rivitalo | 2h, kh, k, s, ph, ter.",Majavankuja 10,Halssila,Jyväskylä,246 000,54,1989,Omistusasunto
2711,Kerrostalo | 2h + kt + s,Sairaalanrinne 2b 58,Kontinkangas,Oulu,197 800,49,2022,Omistusasunto
2712,Kerrostalo | 2h + kt + s,Sairaalanrinne 2b 54,Kontinkangas,Oulu,196 400,50,2022,Omistusasunto
2713,Kerrostalo | 2h + kt + s + vh,Kesätie 3 C9,Välivainio,Oulu,164 800,"47,5",2023,Omistusasunto
2714,Omakotitalo | 4h + k + kph + s + 2x wc + th + ah + parveke,Etelälinjakatu 31,Sorvakko,Uusikaupunki,247 000,95,1966,Omistusasunto
2715,Kerrostalo | 4h + kt + s + khh + vh + erill. wc,Kesätie 3 C46,Välivainio,Oulu,291 500,82,2023,Omistusasunto
2716,Kerrostalo | 1h + kk,Raastuvankatu 19,Keskusta,Vaasa,109 000,26,1964,Omistusasunto
2717,"Kerrostalo | 2h, kk, kph, s, et",Kalliolanrinne 6,Kallio,Helsinki,336 000,46,2000,Omistusasunto
2718,Kerrostalo | 2h + k + parv.,Jussilankatu 11,Paavola,Hyvinkää,58 000,"57,5",1978,Omistusasunto
2719,Kerrostalo | 4h + kt + s + vh + erill. wc + khh,Sairaalanrinne 2a 78,Kontinkangas,Oulu,598 000,122,2021,Omistusasunto
2720,"Omakotitalo | Oh, k, 3mh, kuntosali, tv-huone, takkah, khh, khx2, wc, vh, sauna, varasto",Ristonranta 6,Riihiniemi,Muurame,980 000,214,2013,Omistusasunto
2721,Kerrostalo | 3h + kt + s + erill.wc,Sairaalanrinne 2a 68,Kontinkangas,Oulu,305 000,"73,5",2021,Omistusasunto
2722,Kerrostalo | 4h + k + kh + pv,Sepänkatu 1,Keskusta,Uusikaupunki,195 000,100,1965,Omistusasunto
2723,"Rivitalo | 4h, k, psh, s",Tienristi 4,Rekola,Kouvola,125 000,86,1971,Omistusasunto
2724,"Kerrostalo | 3 h, k, kph, erill. wc, vh las.parveke",Uudenmaankatu 110,Vehkoja,Hyvinkää,118 000,"76,5",1983,Omistusasunto
2725,Kerrostalo | 2 h + kt + kph + sauna + lasit.parv.,Kähärinpuistotie 2 A,Kähäri,Turku,164 000,35,2009,Omistusasunto
2726,Omakotitalo | 4h + k + wc + ph + veranta,Tinatuoppi 5,Tennby,Parainen,159 000,60,1927,Omistusasunto
2727,"Kerrostalo | 2h, kk",Valtatie 3 B,Keskusta,Karkkila,53 000,46,1959,Omistusasunto
2728,Kerrostalo | 4h + kt + s,Kaskelantie 10 A 41,Hakunila,Vantaa,346 400,69,2022,Omistusasunto
2729,Kerrostalo | 3h + avok + kph + erill.wc + iso lasitettu parveke (yj:n mukaan 3h + kt),Safiirikuja 5 A,Kivistö,Vantaa,298 000,"64,5",2018,Omistusasunto
2730,Kerrostalo | 3H + K + PARV.,Tenholantie 12 A43,Ruskeasuo,Helsinki,402 000,56,2023,Omistusasunto
2731,"Omakotitalo | 5h, k, khh, kph, s, 2x erillinen wc, vh.",Mäntykalliontie 5,Harjamäki,Siilinjärvi,269 000,159,2003,Omistusasunto
2732,Kerrostalo | 1 huone makuualkoovineen ja keittiö,Sturenkatu 32-34,Vallila,Helsinki,269 000,"48,4",1926,Omistusasunto
2733,Kerrostalo | 3h + k,Tummelitie 14,Tennby,Parainen,88 000,"75,5",1975,Omistusasunto
2734,Kerrostalo | 2h + k + kph + vh + parveke,Helenenkatu 16-18,Viertola,Hyvinkää,129 000,53,1971,Omistusasunto
2735,Kerrostalo | 2h + k,Mannerheimintie 25,Töölö,Helsinki,349 000,62,1927,Omistusasunto
2736,Kerrostalo | 2h + kk + s,Sahankaari 17,Pöytäalho,Järvenpää,174 000,"49,5",2002,Omistusasunto
2737,"Kerrostalo | 2h, k, kph, vh, parv.",Kalkun Viertotie 1,Kalkku,Tampere,94 000,64,1977,Omistusasunto
2738,Omakotitalo,Kerkontie 11,Ylämylly,Liperi,45 000,-,-,Omistusasunto
2739,"Omakotitalo | 4h, olohuone, 2 makuuhuonetta, keittiö, WC, sauna, takkahuone, autotalli, lasitettuparveke",Vatajantie 151,,Lahti,95 000,96,1985,Omistusasunto
2740,Kerrostalo | 2h + kk,Kehäkatu 46,Niirala,Kuopio,79 000,40,1956,Omistusasunto
2741,Kerrostalo | 1H + KT + R.PARV.,Tenholantie 12 A21,Ruskeasuo,Helsinki,226 000,"26,5",2023,Omistusasunto
2742,"Omakotitalo | 3h, k, s",Riihirannantie 1990,Riihiranta,Leppävirta,23 000,85,1964,Omistusasunto
2743,"Omakotitalo | 8 h, k, kphx2, s, 2xwc, khh, biljardih, pukuh, 3xvh, at",Piirukatu 28,Niemi,Tampere,23 000,250,1955,Omistusasunto
